
AMDuProfPcm Report

System:,Family(0x17) Model(0x1) Stepping(0x2)
Number of sockets:,2
Number of nodes(die):,8
Number of core complexes(CCX):,16
Number of physical cores:,48
Number of logical cores (threads) :,96
SMT Enabled:,True
Number of logical cores sharing L3:,6

CPU Topology:
Socket, Die, CCX, Core(s)
0,0,0, 0 1 2 48 49 50
0,0,1, 3 4 5 51 52 53
0,1,2, 6 7 8 54 55 56
0,1,3, 9 10 11 57 58 59
0,2,4, 12 13 14 60 61 62
0,2,5, 15 16 17 63 64 65
0,3,6, 18 19 20 66 67 68
0,3,7, 21 22 23 69 70 71
1,4,8, 24 25 26 72 73 74
1,4,9, 27 28 29 75 76 77
1,5,10, 30 31 32 78 79 80
1,5,11, 33 34 35 81 82 83
1,6,12, 36 37 38 84 85 86
1,6,13, 39 40 41 87 88 89
1,7,14, 42 43 44 90 91 92
1,7,15, 45 46 47 93 94 95

P0 state frequency (MHz):,2000.000000
Measured DF Frequency (MHz):,629.045654
Sampling interval (ms):,1000
Version:,3.2.228

IPC    : Instructions Per CPU Cycle
CPI    : CPU Cycles Per Instructions
pti    : Per Thousand Instructions
ptc    : Per Thousand CPU Cycles

Core-3 (ccx-1 die-0 pkg-0),,,,,,,,,,,,,,,,,Core-4 (ccx-1 die-0 pkg-0),,,,,,,,,,,,,,,,,Core-5 (ccx-1 die-0 pkg-0),,,,,,,,,,,,,,,,,Core-51 (ccx-1 die-0 pkg-0),,,,,,,,,,,,,,,,,Core-52 (ccx-1 die-0 pkg-0),,,,,,,,,,,,,,,,,Core-53 (ccx-1 die-0 pkg-0),,,,,,,,,,,,,,,,,CCX-1(die-0 pkg-0),,,
Utilization (%),Eff Freq,IPC (Sys + User),CPI (Sys + User),DC Access (pti),L2 Access (pti),L2 Access from IC Miss (pti),L2 Access from DC Miss (pti),L2 Access from HWPF (pti),L2 Miss (pti),L2 Miss from IC Miss (pti),L2 Miss from DC Miss (pti),L2 Miss from HWPF (pti),L2 Hit (pti),L2 Hit from IC Miss (pti),L2 Hit from DC Miss (pti),L2 Hit from HWPF (pti),Utilization (%),Eff Freq,IPC (Sys + User),CPI (Sys + User),DC Access (pti),L2 Access (pti),L2 Access from IC Miss (pti),L2 Access from DC Miss (pti),L2 Access from HWPF (pti),L2 Miss (pti),L2 Miss from IC Miss (pti),L2 Miss from DC Miss (pti),L2 Miss from HWPF (pti),L2 Hit (pti),L2 Hit from IC Miss (pti),L2 Hit from DC Miss (pti),L2 Hit from HWPF (pti),Utilization (%),Eff Freq,IPC (Sys + User),CPI (Sys + User),DC Access (pti),L2 Access (pti),L2 Access from IC Miss (pti),L2 Access from DC Miss (pti),L2 Access from HWPF (pti),L2 Miss (pti),L2 Miss from IC Miss (pti),L2 Miss from DC Miss (pti),L2 Miss from HWPF (pti),L2 Hit (pti),L2 Hit from IC Miss (pti),L2 Hit from DC Miss (pti),L2 Hit from HWPF (pti),Utilization (%),Eff Freq,IPC (Sys + User),CPI (Sys + User),DC Access (pti),L2 Access (pti),L2 Access from IC Miss (pti),L2 Access from DC Miss (pti),L2 Access from HWPF (pti),L2 Miss (pti),L2 Miss from IC Miss (pti),L2 Miss from DC Miss (pti),L2 Miss from HWPF (pti),L2 Hit (pti),L2 Hit from IC Miss (pti),L2 Hit from DC Miss (pti),L2 Hit from HWPF (pti),Utilization (%),Eff Freq,IPC (Sys + User),CPI (Sys + User),DC Access (pti),L2 Access (pti),L2 Access from IC Miss (pti),L2 Access from DC Miss (pti),L2 Access from HWPF (pti),L2 Miss (pti),L2 Miss from IC Miss (pti),L2 Miss from DC Miss (pti),L2 Miss from HWPF (pti),L2 Hit (pti),L2 Hit from IC Miss (pti),L2 Hit from DC Miss (pti),L2 Hit from HWPF (pti),Utilization (%),Eff Freq,IPC (Sys + User),CPI (Sys + User),DC Access (pti),L2 Access (pti),L2 Access from IC Miss (pti),L2 Access from DC Miss (pti),L2 Access from HWPF (pti),L2 Miss (pti),L2 Miss from IC Miss (pti),L2 Miss from DC Miss (pti),L2 Miss from HWPF (pti),L2 Hit (pti),L2 Hit from IC Miss (pti),L2 Hit from DC Miss (pti),L2 Hit from HWPF (pti),L3 Access (pti),L3 Miss (pti),Ave L3 Miss Latency,
0.10,1201.21,0.01,186.03,488.87,32.36,4.63,5.61,21.24,23.15,3.77,4.22,15.15,13.19,4.50,2.51,6.09,0.10,1201.75,0.14,7.16,528.91,70.65,20.56,24.91,20.38,17.39,0.18,1.90,15.31,9.26,2.65,1.40,5.07,0.09,1201.93,0.00,249.43,428.56,32.51,5.62,5.94,19.92,15.19,0.09,1.90,13.19,12.00,2.61,2.87,6.72,0.16,1200.86,0.03,38.68,522.30,60.23,9.14,26.28,23.33,39.29,2.97,18.76,17.56,15.96,2.49,7.44,5.77,0.10,1199.21,0.13,7.50,572.98,106.34,54.09,29.70,18.02,15.15,0.16,1.83,13.16,9.12,1.79,2.13,4.86,0.09,1201.49,0.01,76.19,651.11,42.07,16.80,6.79,16.83,13.26,0.02,1.74,11.50,9.05,1.79,2.11,5.33,20.08,3.50,305.70,
0.10,1196.33,0.00,310.74,495.90,39.18,5.42,5.99,26.62,29.05,4.97,4.16,19.91,12.97,4.75,1.66,6.71,0.09,1198.45,0.00,235.90,433.32,36.70,5.45,5.41,24.44,20.40,0.11,2.01,18.27,9.48,1.72,1.43,6.18,0.39,1199.71,0.00,269.96,435.44,35.09,4.44,6.11,23.26,18.85,0.02,1.95,16.88,9.57,0.84,2.38,6.37,0.18,1199.58,0.02,54.00,520.41,55.78,7.60,25.59,21.27,36.66,2.53,18.29,15.84,15.01,1.91,7.35,5.43,0.10,1200.70,0.01,104.50,561.39,99.72,45.80,28.85,20.50,15.74,0.16,1.95,13.64,11.12,1.79,2.13,6.86,0.10,1198.81,0.01,86.20,657.89,49.85,19.61,6.97,21.25,16.08,0.16,1.95,13.97,10.76,0.93,2.63,7.27,33.30,4.90,295.69,
0.11,1198.76,0.01,75.95,497.84,33.87,5.32,5.78,21.62,25.49,5.59,4.89,15.02,13.39,4.69,2.15,6.60,0.11,1199.19,0.14,7.02,528.56,71.22,21.45,25.77,18.82,15.15,0.00,1.92,13.22,9.31,2.17,1.40,5.59,0.10,1199.19,0.00,279.13,436.70,30.26,4.40,6.42,18.22,42.61,13.87,16.12,12.62,38.52,24.85,7.06,5.59,0.23,1199.49,0.09,10.67,520.86,54.95,6.34,25.56,21.85,35.46,2.12,16.68,16.66,16.41,1.52,9.35,5.19,0.11,1197.30,0.14,7.38,577.62,113.52,57.23,30.45,21.00,17.30,0.11,1.72,15.46,9.59,1.63,2.08,5.54,0.12,1199.10,0.01,88.58,659.80,49.20,19.69,7.16,20.21,16.60,0.11,1.95,14.54,10.36,1.65,2.60,5.67,36.29,4.86,293.20,
0.13,1198.86,0.18,5.44,561.77,88.91,31.06,28.84,25.94,29.00,5.96,5.28,17.76,16.12,5.61,2.02,8.17,0.11,1196.36,0.01,112.90,555.07,87.44,33.55,27.92,22.36,16.98,0.36,2.15,14.46,12.74,3.31,1.40,7.89,0.41,1199.08,0.01,137.27,510.74,79.64,27.27,26.18,22.73,17.51,0.23,2.02,15.27,13.30,3.24,2.81,7.46,0.22,1198.33,0.83,1.20,521.55,58.23,7.98,25.91,23.08,40.17,4.63,17.68,17.86,17.12,2.13,9.24,5.23,0.11,1199.03,0.01,75.79,542.79,91.02,36.40,33.92,16.95,12.72,0.09,1.74,10.89,10.32,1.77,2.13,6.07,0.11,1197.15,0.01,73.05,643.14,73.73,29.98,18.76,22.07,17.34,0.11,1.79,15.44,10.36,1.77,2.13,6.63,37.76,7.47,297.68,
0.12,1198.41,0.00,333.34,498.21,22.10,6.83,5.99,8.11,16.42,5.80,6.55,4.07,13.01,6.72,2.21,4.04,0.12,1201.13,0.01,125.06,503.99,79.23,23.77,24.86,25.93,19.06,0.25,1.92,16.88,12.73,2.17,1.38,9.04,0.12,1200.94,0.00,776.31,437.30,23.08,5.79,5.59,10.31,38.49,14.11,16.89,7.49,37.46,26.33,7.26,2.82,0.24,1199.47,0.03,35.04,531.23,57.24,8.42,25.18,22.33,35.67,1.87,16.96,16.84,15.15,1.39,7.85,5.49,0.12,1198.17,0.01,87.20,531.79,106.88,49.15,31.98,23.30,17.08,0.11,1.70,15.27,12.08,1.63,2.08,8.03,0.11,1198.69,0.00,284.90,634.09,85.50,40.24,14.64,27.03,19.94,0.18,1.81,17.95,16.00,3.53,3.06,9.08,21.90,4.43,298.48,
1.67,1657.15,0.10,9.72,498.60,42.35,6.53,6.60,28.09,32.75,6.93,5.42,20.40,14.58,4.40,2.30,7.69,0.14,1210.75,0.00,285.88,428.46,37.94,5.96,5.32,24.93,18.96,0.02,1.88,17.06,11.04,1.63,1.40,7.87,0.80,1220.46,0.00,327.36,436.56,35.80,4.70,6.43,23.48,18.40,0.11,1.90,16.39,10.67,0.82,2.81,7.09,0.31,1448.08,0.97,1.03,520.60,51.12,4.53,24.28,21.34,33.58,1.54,16.14,15.89,15.78,1.16,8.80,5.44,0.14,1211.51,0.01,124.86,504.38,96.62,40.02,29.04,24.09,18.43,0.23,2.06,16.14,12.18,1.77,2.13,7.95,0.13,1209.83,0.01,115.72,651.42,58.36,22.17,8.07,25.79,19.44,0.16,1.81,17.47,11.26,0.88,2.11,8.32,16.16,3.47,311.51,
0.11,1360.96,0.11,8.91,496.38,33.49,6.40,6.59,19.26,26.69,6.90,5.91,13.88,10.49,3.05,2.02,5.38,0.15,1199.29,0.13,7.99,539.01,80.78,25.57,25.63,24.53,19.55,0.14,2.35,17.06,10.91,1.88,1.43,7.47,0.13,1198.91,0.00,363.07,435.69,34.43,4.47,6.08,22.59,44.49,13.56,15.94,14.99,40.70,24.62,7.30,7.60,0.24,1328.33,1.06,0.94,522.12,52.32,5.21,25.31,20.78,33.03,1.52,15.99,15.51,15.41,1.13,8.59,5.27,0.15,1197.46,0.11,8.97,574.39,114.37,56.48,30.00,23.38,17.83,0.11,1.81,15.91,11.62,1.63,2.17,7.47,0.13,1199.00,0.01,115.83,658.75,52.16,19.75,7.15,23.16,19.05,-0.09,1.99,17.15,10.78,1.45,3.01,6.00,35.80,6.50,300.87,
0.10,1197.85,0.11,8.90,496.39,40.75,6.15,6.49,26.81,32.86,6.97,6.50,19.38,14.60,4.91,2.06,7.44,0.10,1198.63,0.00,331.75,433.07,38.77,5.88,5.08,26.59,19.86,0.18,1.88,17.80,12.07,1.72,1.43,8.79,0.41,1199.74,0.00,380.59,436.92,33.54,4.42,6.11,21.73,47.55,11.47,22.13,13.95,36.04,20.21,6.42,7.78,0.26,1199.60,1.11,0.90,522.50,48.68,4.08,24.35,19.34,32.71,1.50,16.56,14.65,13.21,0.89,7.22,4.69,0.11,1200.78,0.01,147.27,557.74,100.83,44.63,28.73,23.00,17.67,0.16,1.92,15.59,11.15,1.63,1.99,7.41,0.11,1198.89,0.01,121.94,659.74,51.51,19.40,7.08,22.90,17.78,0.00,2.17,15.60,12.41,1.74,3.06,7.30,31.78,3.08,275.32,
0.12,1198.73,0.11,9.40,497.82,42.71,6.43,6.70,28.32,34.60,7.70,6.76,20.14,15.87,4.66,2.61,8.18,0.12,1199.26,0.15,6.63,528.44,72.78,17.69,24.97,25.20,19.24,0.16,2.01,17.07,11.48,1.81,1.40,8.13,0.12,1198.97,0.00,402.06,436.72,35.88,4.43,6.13,24.03,50.25,13.72,20.53,16.01,50.61,29.50,11.80,8.03,0.32,1199.57,1.15,0.87,521.70,50.21,3.75,24.15,21.44,34.33,1.83,16.60,15.91,15.58,1.46,8.16,5.53,0.12,1197.31,0.14,6.98,576.45,112.59,55.31,30.28,22.48,16.87,0.11,1.68,15.08,11.61,1.77,2.11,7.40,0.11,1199.02,0.01,126.18,660.84,54.01,19.22,6.85,25.90,19.96,0.00,2.51,17.44,13.67,1.79,3.01,8.46,33.69,3.54,283.69,
0.12,1198.67,0.11,8.76,496.10,40.86,6.22,6.34,27.01,32.56,7.29,6.65,18.62,15.49,4.38,2.53,8.39,0.11,1198.76,0.00,363.81,431.88,42.74,7.78,4.92,28.19,22.14,0.16,2.01,19.96,13.28,3.74,1.40,8.23,0.42,1199.75,0.00,420.01,426.91,43.48,6.41,6.56,27.95,39.79,4.78,15.18,19.82,40.33,21.50,9.96,8.13,0.30,1199.69,1.19,0.84,521.64,49.36,3.56,23.76,21.21,33.46,1.27,16.31,15.88,14.20,0.90,7.56,5.33,0.11,1200.83,0.01,169.96,498.65,88.38,34.11,27.47,23.69,17.05,0.11,1.68,15.26,16.58,4.32,2.33,8.43,0.12,1198.99,0.00,212.29,490.68,78.43,23.13,26.58,26.48,19.50,0.00,2.08,17.42,13.07,1.86,2.38,9.06,14.07,1.35,272.96,
0.15,1198.72,0.11,9.23,497.75,38.09,6.07,6.46,24.26,29.90,7.15,6.32,16.43,15.06,4.41,2.55,7.83,0.16,1199.36,0.15,6.61,522.03,75.73,20.17,25.12,25.58,19.87,0.07,2.13,17.67,11.35,1.90,1.40,7.91,0.15,1198.84,0.00,439.54,432.32,32.50,4.57,6.49,20.41,44.93,11.31,19.51,14.11,48.04,28.79,11.70,6.30,0.33,1199.58,1.20,0.83,521.88,46.91,3.42,23.52,19.15,32.25,1.62,16.00,14.64,12.65,0.87,6.87,4.51,0.16,1197.70,0.18,5.66,560.56,109.99,48.32,34.36,23.37,17.42,0.16,1.86,15.41,12.22,1.77,2.15,7.96,0.16,1199.07,0.01,137.09,663.93,58.42,24.81,7.94,23.37,19.10,-0.05,2.33,16.81,11.50,2.08,2.81,6.56,33.90,3.98,276.08,
0.13,1198.77,0.10,9.60,494.67,36.02,6.31,6.26,22.09,31.54,8.52,6.95,16.06,11.34,3.10,2.00,6.03,0.11,1198.61,0.00,396.82,436.19,38.57,6.35,5.04,26.03,20.53,0.02,1.95,18.56,11.04,2.04,1.40,7.46,0.41,1199.69,0.00,455.90,429.05,34.34,5.91,5.55,20.91,34.29,3.68,16.57,14.05,37.94,21.15,9.04,6.87,0.36,1199.62,1.27,0.79,521.99,45.78,3.07,22.99,19.00,31.61,1.15,16.19,14.27,13.55,0.76,7.64,4.73,0.11,1200.60,0.01,178.08,560.63,100.49,45.09,28.98,21.78,17.59,0.29,2.54,14.76,10.96,1.63,1.97,7.02,0.12,1198.90,0.01,130.03,650.62,41.97,12.99,6.08,21.91,17.38,0.00,2.13,15.26,11.59,1.86,3.19,6.66,19.00,1.53,263.25,
0.12,1198.50,0.10,9.90,495.99,36.63,6.61,6.75,21.99,28.25,6.31,6.34,15.61,14.32,5.38,2.38,6.39,0.13,1199.14,0.16,6.42,537.87,78.07,25.20,25.73,21.98,17.96,0.24,1.86,15.85,9.35,1.71,1.38,6.13,0.11,1198.95,0.00,478.70,436.37,29.72,4.51,5.94,18.11,46.37,13.74,20.23,12.40,47.74,29.33,11.44,5.71,0.32,1199.66,1.25,0.80,521.41,48.39,3.68,23.69,20.14,32.54,1.13,16.09,15.31,13.36,0.79,7.33,4.83,0.12,1197.08,0.14,6.99,578.39,109.49,56.59,29.99,18.38,13.96,0.11,1.79,12.06,10.62,1.77,2.20,6.32,0.12,1199.05,0.01,153.09,657.95,51.62,19.89,7.26,22.26,18.20,0.07,2.11,16.02,11.37,1.77,3.01,6.24,34.31,3.67,275.42,
0.12,1198.66,0.10,9.99,494.30,36.46,6.58,6.02,22.58,25.84,4.76,5.74,15.34,15.77,5.63,2.59,7.24,0.10,1198.64,0.00,426.51,432.13,39.54,5.68,5.19,27.49,21.26,0.11,1.90,19.24,11.46,1.68,1.40,8.25,0.40,1199.75,0.00,491.76,431.06,31.60,4.80,6.38,19.43,43.60,8.56,21.46,13.59,33.17,19.79,6.25,5.84,0.41,1199.21,1.60,0.62,522.59,45.94,2.31,23.09,19.83,32.59,1.54,16.00,15.05,12.74,0.74,6.80,4.78,0.10,1200.76,0.01,189.29,558.42,104.03,45.17,28.84,25.46,18.45,0.11,1.68,16.66,13.04,1.77,2.15,8.80,0.11,1198.84,0.01,151.58,665.15,58.81,23.96,7.67,24.97,19.42,0.02,2.13,17.27,12.16,1.99,2.47,7.70,31.78,2.66,239.38,
0.13,1198.65,0.01,74.40,494.45,39.96,6.86,6.29,25.46,30.38,6.59,5.82,17.97,14.78,5.00,2.06,7.49,0.14,1199.02,0.01,121.93,512.69,80.56,25.46,24.76,25.14,19.92,0.25,1.95,17.73,11.28,2.26,1.47,7.41,0.12,1198.99,0.00,961.43,435.09,35.46,6.38,5.42,21.29,42.09,9.96,17.29,14.84,52.17,29.81,14.85,6.44,0.37,1199.64,0.25,4.08,527.46,47.85,4.44,23.32,19.22,31.72,1.01,16.23,14.49,13.04,0.61,7.28,4.73,0.15,1197.44,0.01,86.15,552.07,117.77,56.66,32.99,24.84,18.95,0.02,1.81,17.11,11.96,1.77,2.13,7.73,0.13,1197.44,0.00,296.83,627.30,60.28,24.85,10.43,23.36,18.37,0.09,2.26,16.01,12.38,2.22,2.94,7.35,20.99,3.03,289.07,
0.15,1198.87,0.11,9.09,496.22,38.22,6.32,6.71,23.88,42.03,13.90,10.75,17.38,21.22,9.18,4.92,6.50,0.13,1199.03,0.00,459.95,431.63,34.75,5.19,5.43,22.40,17.24,0.18,2.08,14.97,10.80,1.83,1.40,7.43,0.43,1199.68,0.00,530.62,428.60,30.56,5.53,5.77,17.92,34.53,4.91,17.62,12.00,36.15,20.67,8.55,5.93,0.38,1200.26,1.35,0.74,523.49,46.85,3.26,23.63,19.18,30.92,0.93,15.50,14.49,13.11,0.68,7.32,4.69,0.13,1200.93,0.00,204.49,523.72,94.10,40.27,28.05,22.46,17.60,0.11,1.68,15.81,10.91,1.77,2.15,6.65,0.13,1200.83,0.01,189.32,632.91,50.56,19.20,8.00,21.30,16.75,0.02,2.17,14.55,11.66,2.11,2.94,6.74,31.23,3.37,247.67,
0.14,1198.68,0.09,10.70,493.10,39.83,6.50,6.75,25.13,33.63,7.71,8.71,17.21,17.10,6.15,2.43,7.92,0.14,1199.27,0.14,7.14,531.08,79.62,20.99,25.84,27.70,21.82,0.09,1.98,19.75,11.43,1.87,1.48,7.95,0.11,1199.07,0.00,552.57,428.90,35.27,5.08,5.68,22.46,39.43,7.58,16.26,15.59,49.51,27.59,14.01,6.87,0.47,1199.31,1.66,0.60,523.01,44.15,2.00,22.73,18.76,32.72,1.46,16.92,14.34,11.39,0.62,5.93,4.41,0.12,1197.35,0.13,7.71,575.81,115.72,56.05,30.44,24.74,19.07,0.16,1.91,16.99,12.08,1.78,2.21,7.75,0.12,1199.03,0.01,158.74,646.94,47.98,16.42,6.62,23.91,17.90,0.07,2.00,15.83,13.37,2.07,3.28,8.09,25.69,2.79,250.17,
0.17,1220.30,0.20,5.06,580.10,94.59,37.90,31.01,23.05,29.11,6.59,6.53,15.99,15.34,5.48,2.47,7.05,0.13,1199.73,0.20,5.02,547.16,93.42,38.17,26.99,25.03,36.17,4.88,14.75,16.54,44.09,18.46,16.31,8.49,0.44,1199.85,0.18,5.49,534.62,90.52,35.60,28.77,22.79,36.75,5.40,16.01,15.33,40.89,19.72,12.94,7.46,2.85,1719.39,1.19,0.84,628.16,49.73,10.18,18.59,19.43,32.30,0.96,16.68,14.66,11.57,0.57,5.82,4.77,0.13,1201.59,0.35,2.85,557.63,92.49,42.09,36.36,10.06,9.23,-0.02,1.96,7.29,9.31,3.50,2.67,2.77,0.15,1199.93,0.36,2.75,637.52,82.20,38.74,14.67,25.66,19.42,-0.05,2.01,17.45,12.72,1.95,2.63,8.21,12.60,3.20,450.79,
0.15,1442.73,0.09,10.88,496.44,34.27,8.20,6.76,18.09,27.91,8.42,7.16,12.33,13.27,4.68,2.23,5.77,0.19,1212.99,0.12,8.15,538.60,72.85,23.89,25.92,17.86,15.83,0.20,2.29,13.34,8.51,2.45,1.40,4.52,0.18,1214.38,0.00,282.24,524.49,67.95,23.54,28.87,13.57,34.49,7.93,17.61,8.95,48.70,25.73,17.41,4.62,0.39,1463.74,1.23,0.81,521.82,45.02,2.38,23.29,18.59,31.34,0.88,16.38,14.08,12.26,0.53,6.79,4.51,0.61,1203.92,0.11,9.13,578.90,112.61,58.88,30.69,18.22,15.23,0.16,1.88,13.19,9.24,1.77,2.11,5.03,0.18,1214.07,0.01,166.50,651.13,51.00,21.63,8.72,18.54,15.40,0.07,2.17,13.16,10.45,2.11,2.92,5.38,32.95,15.78,214.55,
0.11,1198.81,0.11,9.23,516.84,51.15,19.67,8.06,20.84,28.03,6.91,6.34,14.79,14.33,5.27,2.36,6.06,0.10,1198.37,0.04,26.54,450.86,31.94,6.89,4.94,18.74,15.58,0.16,2.11,13.32,8.68,1.70,1.43,5.42,0.41,1199.65,0.04,28.28,445.46,29.61,6.54,5.63,15.79,37.27,5.82,21.12,10.32,44.87,23.20,15.17,5.47,0.51,1199.38,1.72,0.58,522.06,42.63,1.63,22.52,17.82,31.17,1.49,16.09,13.59,11.39,0.51,6.22,4.24,0.11,1198.64,0.09,11.44,570.18,97.94,44.19,28.51,20.70,16.32,0.11,1.74,14.47,10.33,1.77,2.24,6.24,0.13,1197.28,0.12,8.14,647.06,38.53,12.02,5.68,19.92,16.52,0.09,2.42,14.01,10.90,2.22,2.74,5.92,25.37,3.21,213.12,
0.12,1198.40,0.10,10.07,494.53,36.14,6.53,6.67,21.53,27.85,6.33,6.39,15.13,13.80,5.09,2.18,6.41,0.13,1199.14,0.13,7.48,519.75,73.37,21.50,24.53,22.47,18.19,0.16,2.03,16.00,10.00,1.98,1.41,6.47,0.12,1199.14,0.00,605.10,422.78,28.53,5.09,6.28,15.66,34.14,8.00,16.01,10.13,47.16,26.94,13.71,5.53,0.42,1200.17,1.48,0.68,523.15,44.30,2.44,22.55,18.65,30.50,0.72,15.82,13.97,11.91,0.58,6.24,4.69,0.12,1198.66,0.14,7.11,575.15,104.76,52.61,30.54,16.99,13.62,0.11,1.68,11.82,9.41,1.80,2.12,5.17,0.12,1200.86,0.01,184.89,639.64,37.53,11.96,6.11,18.03,14.93,0.07,2.23,12.63,9.57,2.00,2.41,5.40,22.21,3.43,259.36,
0.12,1198.55,0.10,9.54,491.77,38.62,8.14,6.81,22.47,43.08,16.74,10.09,16.25,28.53,16.46,5.22,6.22,0.10,1198.60,0.00,553.04,433.57,30.29,5.43,5.04,18.16,22.17,4.96,4.88,12.32,34.50,23.61,4.38,5.84,0.41,1199.70,0.00,639.16,425.55,30.03,5.13,5.89,17.69,33.34,5.73,15.32,12.30,44.95,27.42,11.04,5.39,0.44,1199.78,1.50,0.67,520.63,43.55,1.46,22.85,18.63,32.11,1.21,16.81,14.10,12.59,0.99,6.64,4.53,0.10,1200.90,0.00,246.53,500.95,80.41,33.84,27.16,16.56,28.01,3.46,13.34,11.21,38.00,15.01,16.76,5.35,0.12,1199.04,0.00,211.95,631.19,36.26,13.54,6.48,15.43,36.24,3.53,22.04,10.67,38.86,17.31,15.76,4.76,7.94,1.13,219.31,
0.13,1198.64,0.10,9.90,494.14,44.83,10.11,6.76,26.11,34.73,9.69,7.21,17.83,16.15,5.49,2.15,8.28,0.12,1198.87,0.14,7.22,515.66,76.35,21.33,25.03,26.65,20.58,0.16,1.83,18.59,11.59,1.97,1.40,8.06,0.11,1198.97,0.00,655.89,426.46,33.98,5.10,5.79,21.85,38.17,7.39,15.21,15.57,48.33,27.18,13.96,6.27,0.57,1199.43,1.76,0.57,521.72,42.13,1.29,22.39,17.87,31.10,1.03,16.46,13.61,11.95,0.54,6.75,4.26,0.12,1197.09,0.13,7.68,512.22,100.82,45.30,27.62,25.17,20.85,0.29,2.38,18.17,11.23,1.77,2.15,7.00,0.12,1198.98,0.00,223.37,625.50,43.90,14.41,6.51,22.20,17.64,0.25,2.29,15.10,12.03,2.47,2.63,7.09,12.60,1.80,231.06,
0.15,1198.95,0.10,10.40,494.36,39.47,6.22,6.64,25.22,33.06,8.38,7.70,16.99,13.44,3.04,1.87,8.23,0.13,1198.90,0.00,587.16,432.18,36.91,5.40,5.13,25.18,19.30,0.18,1.97,17.15,11.29,1.72,1.40,8.03,0.44,1199.72,0.00,675.99,436.62,34.12,4.12,6.11,22.63,48.87,11.59,21.98,15.30,35.05,19.72,6.32,7.34,0.48,1200.14,1.53,0.65,522.43,44.29,1.79,22.16,19.76,32.28,1.11,16.56,14.61,13.02,0.54,6.93,5.14,0.14,1200.34,0.00,259.26,559.05,106.90,47.59,28.83,25.64,19.40,0.14,1.90,17.36,12.17,1.70,2.08,8.28,0.13,1198.76,0.00,234.09,652.53,52.01,20.31,7.73,21.81,17.24,0.07,2.13,15.05,11.59,1.52,2.94,6.77,30.05,4.16,215.08,
2.17,1965.06,0.37,2.72,527.45,37.73,4.74,13.37,18.65,14.79,0.31,1.23,13.25,8.05,0.92,1.63,5.40,2.16,1829.15,0.30,3.36,533.63,49.67,12.34,17.50,18.47,14.72,0.80,0.62,13.29,6.78,0.99,0.55,5.18,2.91,1818.75,0.46,2.17,543.63,43.47,7.40,13.79,20.66,15.70,0.60,0.57,14.53,7.61,0.90,0.53,6.13,2.88,1757.64,0.46,2.16,531.26,56.08,15.46,15.77,23.84,17.90,0.37,0.37,17.16,7.83,0.72,0.39,6.68,2.45,1776.54,0.30,3.33,544.79,62.20,20.30,22.12,18.33,15.36,0.62,1.74,13.00,8.41,1.54,1.43,5.33,2.24,1944.56,0.31,3.23,548.50,45.08,7.03,18.06,18.62,14.36,0.36,0.56,13.44,7.41,1.41,0.74,5.18,19.11,8.37,457.65,
1.26,2807.46,0.00,903.54,488.54,31.06,6.41,5.37,18.35,34.61,11.22,10.01,13.38,31.07,20.39,4.96,4.97,0.98,2812.25,0.00,1492.92,436.94,27.07,6.32,5.02,14.13,24.01,7.60,6.51,9.91,34.45,24.49,4.63,4.23,1.29,2764.70,0.00,889.71,434.14,30.79,5.18,5.89,17.24,35.56,7.01,16.57,11.97,44.99,27.96,10.19,5.27,0.98,2811.72,0.00,301.07,530.35,76.24,20.90,30.93,22.41,29.34,1.50,12.22,15.62,33.17,12.72,13.13,6.78,1.26,2808.53,0.00,637.31,507.96,86.54,40.91,28.46,13.19,13.65,0.68,4.03,8.94,29.80,17.65,6.79,4.25,0.93,2693.39,0.00,348.44,611.80,52.54,23.62,10.01,15.95,40.09,6.34,22.93,10.83,42.36,20.10,15.68,5.12,29.62,11.11,632.98,
0.10,1557.43,0.01,173.73,488.48,32.03,4.76,5.80,20.55,20.73,2.67,3.30,14.76,13.04,5.38,2.10,5.79,0.13,1398.97,0.13,7.89,507.48,68.71,22.10,25.55,15.94,13.40,0.16,2.06,11.18,7.96,1.65,1.40,4.76,0.11,1290.87,0.00,738.25,435.32,31.33,5.88,5.73,18.44,37.39,6.81,18.26,12.32,46.57,23.39,16.16,6.11,0.14,1526.53,0.02,56.30,526.94,71.56,16.98,28.94,23.74,37.72,3.27,17.83,16.62,22.03,5.70,8.98,7.12,0.10,1465.52,0.15,6.64,502.54,96.52,44.51,30.00,18.78,15.42,0.14,1.97,13.32,9.67,1.77,2.11,5.46,0.11,1290.09,0.00,229.12,630.70,41.05,13.89,6.58,19.73,15.79,-0.05,2.20,13.64,10.39,2.04,2.40,6.09,10.03,3.72,332.18,
